,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105
ASV 94,0.65082,0.67005,0.78983,0.7728899999999999,0.7733399999999999,0.7860399999999998,0.7779499999999999,0.7772699999999999,0.7725,0.7908899999999999,0.55704,0.57883,0.55447,0.60663,0.5905,0.9158799999999999,0.86987,0.8985300000000002,0.86177,0.90548,0.9006,0.88233,0.85919,0.9180499999999999,0.8641800000000001,0.91295,0.85935,0.87725,0.9110299999999999,0.85115,0.7776,0.8481900000000001,0.8434800000000001,0.9350300000000001,0.8084000000000001,0.72931,0.8079500000000001,0.77062,0.8115,0.48617999999999995,0.48012,0.6140500000000001,0.6868900000000001,0.5458599999999999,0.58469,0.54409,0.62927,0.53423,0.5883,0.5796700000000001,0.6055100000000001,0.5811400000000001,0.58528,0.5571900000000001,0.5899800000000001,0.52261,0.62199,0.61643,0.60051,0.57137,0.47178,0.57543,0.58081,0.62086,0.57136,0.56324,0.62673,0.5700999999999999,0.6031,0.60667,0.62308,0.5976,0.59793,0.56353,0.55873,0.55157,0.55581,0.60786,0.54529,0.56882,0.55998,0.57662,0.5776600000000001,0.5642900000000001,0.58657,0.54734,0.5630299999999999,0.55154,0.6046499999999999,0.5708799999999999,0.6105700000000001,0.5425300000000001,0.30018,0.23324,0.0,0.07342,0.06146,0.5592,0.5660400000000001,0.5698000000000002,0.6205100000000002,0.6889800000000001,0.7097300000000002,0.7061300000000001,0.6955700000000001,0.5942400000000001
ASV 95,0.6962599999999999,0.71549,0.83527,0.8183299999999998,0.8187799999999998,0.8314799999999998,0.8233899999999998,0.8227099999999998,0.8179399999999999,0.8363299999999998,0.6024799999999999,0.6242699999999999,0.5999099999999999,0.6520699999999998,0.63594,0.9613199999999998,0.91531,0.9439700000000001,0.90721,0.9509199999999999,0.9460399999999999,0.9277699999999999,0.9046299999999999,0.9634899999999998,0.90962,0.95839,0.9047899999999999,0.9226899999999999,0.9564699999999998,0.8965899999999999,0.8230399999999999,0.8936299999999998,0.8889199999999998,0.9804699999999998,0.85384,0.7747499999999999,0.85339,0.8160599999999999,0.8569399999999999,0.5316199999999999,0.5255599999999999,0.65949,0.73233,0.5912999999999999,0.63013,0.58953,0.67471,0.57967,0.6337400000000001,0.62511,0.65095,0.62658,0.6307200000000001,0.60263,0.6354200000000001,0.5680499999999999,0.6674300000000001,0.66187,0.64595,0.61681,0.51722,0.6208699999999999,0.62625,0.6663,0.6168,0.60868,0.67217,0.61554,0.64854,0.65211,0.66852,0.64304,0.64337,0.60897,0.60417,0.5970099999999999,0.60125,0.6533,0.59073,0.6142599999999999,0.60542,0.62206,0.6231,0.60973,0.63201,0.59278,0.60847,0.5969800000000001,0.65009,0.61632,0.65601,0.58797,0.34562,0.27868,0.07342,0.0,0.045399999999999996,0.60464,0.61148,0.6152400000000001,0.6659500000000002,0.7344200000000002,0.7551700000000001,0.7515700000000001,0.7410100000000001,0.6396800000000001
ASV 96,0.6842999999999999,0.70353,0.82331,0.8063699999999998,0.8068199999999999,0.8195199999999998,0.8114299999999999,0.8107499999999999,0.8059799999999999,0.8243699999999998,0.5905199999999999,0.6123099999999999,0.58795,0.6401099999999998,0.62398,0.9493599999999999,0.90335,0.9320100000000001,0.89525,0.9389599999999999,0.9340799999999999,0.9158099999999999,0.89267,0.9515299999999999,0.89766,0.94643,0.8928299999999999,0.9107299999999999,0.9445099999999998,0.8846299999999999,0.8110799999999999,0.8816699999999998,0.8769599999999999,0.9685099999999999,0.8418800000000001,0.76279,0.84143,0.8040999999999999,0.84498,0.5196599999999999,0.5136,0.64753,0.7203700000000001,0.57934,0.61817,0.57757,0.6627500000000001,0.56771,0.6217800000000001,0.6131500000000001,0.6389900000000001,0.61462,0.6187600000000001,0.59067,0.6234600000000001,0.55609,0.6554700000000001,0.64991,0.63399,0.60485,0.50526,0.60891,0.61429,0.65434,0.60484,0.59672,0.6602100000000001,0.60358,0.63658,0.64015,0.65656,0.63108,0.63141,0.59701,0.59221,0.58505,0.58929,0.64134,0.57877,0.6023,0.59346,0.6101,0.61114,0.59777,0.62005,0.58082,0.59651,0.5850200000000001,0.6381300000000001,0.60436,0.64405,0.57601,0.33366,0.26672,0.06146,0.045399999999999996,0.0,0.59268,0.59952,0.6032800000000001,0.6539900000000002,0.7224600000000002,0.7432100000000003,0.7396100000000002,0.7290500000000001,0.6277200000000002
ASV 97,0.7710999999999999,0.79033,0.91011,0.8931699999999998,0.8936199999999999,0.9063199999999998,0.8982299999999999,0.8975499999999998,0.8927799999999999,0.9111699999999998,0.6773199999999999,0.6991099999999999,0.67475,0.7269099999999998,0.7107799999999999,1.0361599999999997,0.9901499999999998,1.0188099999999998,0.98205,1.0257599999999998,1.0208799999999998,1.00261,0.97947,1.0383299999999998,0.98446,1.0332299999999999,0.9796299999999999,0.9975299999999999,1.0313099999999997,0.9714299999999999,0.8978799999999999,0.9684699999999998,0.9637599999999998,1.0553099999999997,0.9286800000000001,0.84959,0.92823,0.8908999999999999,0.9317799999999999,0.60646,0.6004,0.73433,0.80717,0.66614,0.70497,0.66437,0.7495499999999999,0.65451,0.7085800000000001,0.6999500000000001,0.72579,0.70142,0.7055600000000001,0.67747,0.7102600000000001,0.59231,0.6916899999999999,0.6861299999999999,0.67021,0.64107,0.54148,0.64513,0.65051,0.69056,0.64106,0.63294,0.69643,0.6397999999999999,0.6728,0.67637,0.69278,0.6673,0.66763,0.63323,0.6284299999999999,0.62127,0.62551,0.6775599999999999,0.61499,0.63852,0.62968,0.64632,0.64736,0.63399,0.65627,0.61704,0.63273,0.62124,0.6743499999999999,0.6405799999999999,0.73085,0.66281,0.61156,0.5713,0.5592,0.60464,0.59268,0.0,0.68632,0.6900800000000002,0.7407900000000003,0.8092600000000001,0.8300100000000001,0.8264100000000001,0.8158500000000002,0.7145200000000002
ASV 98,0.70596,0.7251899999999999,0.8449699999999999,0.8280299999999999,0.82848,0.8411799999999999,0.83309,0.83241,0.8276399999999998,0.84603,0.61218,0.6339699999999999,0.6096099999999999,0.66177,0.64564,0.9513999999999999,0.90539,0.9340500000000002,0.89729,0.941,0.93612,0.9178499999999999,0.89471,0.9535699999999999,0.8997,0.94847,0.8948699999999999,0.91277,0.9465499999999999,0.88667,0.81312,0.8837099999999999,0.8789999999999999,0.9705499999999999,0.8439200000000001,0.76483,0.84347,0.80614,0.84702,0.5973600000000001,0.5913,0.7252300000000002,0.7980700000000002,0.6570400000000001,0.6958700000000001,0.6552700000000001,0.74045,0.6454100000000002,0.6994800000000001,0.6908500000000002,0.7166900000000002,0.6923200000000002,0.6964600000000001,0.6683700000000001,0.7011600000000001,0.64973,0.74911,0.74355,0.7276300000000001,0.69849,0.5989000000000001,0.70255,0.7079300000000001,0.74798,0.6984800000000001,0.6903600000000001,0.7538500000000001,0.6972200000000001,0.7302200000000001,0.73379,0.7502000000000001,0.72472,0.7250500000000001,0.6906500000000001,0.6858500000000001,0.67869,0.68293,0.7349800000000001,0.6724100000000001,0.69594,0.6871,0.70374,0.7047800000000001,0.6914100000000001,0.71369,0.6744600000000001,0.69015,0.67866,0.7317700000000001,0.6980000000000001,0.7217500000000001,0.65371,0.6184000000000001,0.5781400000000001,0.5660400000000001,0.61148,0.59952,0.68632,0.0,0.19402,0.63477,0.5805799999999999,0.6013299999999999,0.5977299999999999,0.58717,0.62976
ASV 99,0.70972,0.7289500000000001,0.8487300000000001,0.8317899999999999,0.83224,0.8449399999999999,0.83685,0.83617,0.8314,0.8497899999999999,0.61594,0.63773,0.6133700000000001,0.66553,0.6494,0.9551600000000001,0.90915,0.9378100000000001,0.90105,0.9447600000000002,0.9398800000000002,0.9216100000000002,0.8984700000000002,0.9573300000000001,0.90346,0.95223,0.8986300000000002,0.9165300000000002,0.9503100000000001,0.8904300000000002,0.8168800000000002,0.8874700000000001,0.8827600000000001,0.9743100000000001,0.8476800000000001,0.7685900000000002,0.8472300000000003,0.8099000000000002,0.8507800000000002,0.6011200000000002,0.5950600000000001,0.7289900000000002,0.8018300000000003,0.6608000000000002,0.6996300000000002,0.6590300000000002,0.7442100000000001,0.6491700000000002,0.7032400000000002,0.6946100000000003,0.7204500000000003,0.6960800000000003,0.7002200000000002,0.6721300000000002,0.7049200000000002,0.6534900000000001,0.7528700000000002,0.7473100000000001,0.7313900000000001,0.7022500000000002,0.6026600000000002,0.7063100000000001,0.7116900000000002,0.7517400000000001,0.7022400000000001,0.6941200000000002,0.7576100000000002,0.7009800000000002,0.7339800000000002,0.7375500000000003,0.7539600000000002,0.7284800000000001,0.7288100000000002,0.6944100000000002,0.6896100000000002,0.6824500000000001,0.6866900000000001,0.7387400000000002,0.6761700000000002,0.6997000000000001,0.6908600000000001,0.7075000000000001,0.7085400000000002,0.6951700000000002,0.7174500000000001,0.6782200000000002,0.6939100000000001,0.6824200000000001,0.7355300000000001,0.7017600000000002,0.7255100000000002,0.6574700000000001,0.6221600000000002,0.5819000000000002,0.5698000000000002,0.6152400000000001,0.6032800000000001,0.6900800000000002,0.19402,0.0,0.63853,0.58434,0.60509,0.60149,0.59093,0.63352
ASV 100,0.76043,0.7796600000000001,0.8994400000000001,0.8825,0.88295,0.89565,0.88756,0.88688,0.8821100000000001,0.9005,0.6666500000000001,0.68844,0.6640800000000001,0.71624,0.70011,1.0058699999999998,0.95986,0.9885200000000002,0.95176,0.99547,0.99059,0.9723200000000002,0.9491800000000002,1.0080399999999998,0.9541700000000001,1.00294,0.9493400000000002,0.96724,1.0010199999999998,0.9411400000000002,0.8675900000000002,0.9381800000000001,0.9334700000000001,1.02502,0.8983900000000001,0.8193000000000003,0.8979400000000003,0.8606100000000002,0.9014900000000002,0.6518300000000002,0.6457700000000002,0.7797000000000003,0.8525400000000003,0.7115100000000002,0.7503400000000002,0.7097400000000003,0.7949200000000002,0.6998800000000003,0.7539500000000002,0.7453200000000003,0.7711600000000004,0.7467900000000003,0.7509300000000002,0.7228400000000003,0.7556300000000004,0.7042000000000002,0.8035800000000002,0.7980200000000001,0.7821000000000001,0.7529600000000002,0.6533700000000002,0.7570200000000001,0.7624000000000002,0.8024500000000001,0.7529500000000001,0.7448300000000002,0.8083200000000003,0.7516900000000002,0.7846900000000002,0.7882600000000003,0.8046700000000002,0.7791900000000002,0.7795200000000002,0.7451200000000002,0.7403200000000002,0.7331600000000001,0.7374000000000002,0.7894500000000001,0.7268800000000002,0.7504100000000001,0.7415700000000002,0.7582100000000002,0.7592500000000002,0.7458800000000002,0.7681600000000002,0.7289300000000002,0.7446200000000002,0.7331300000000002,0.7862400000000002,0.7524700000000002,0.7762200000000002,0.7081800000000001,0.6728700000000002,0.6326100000000002,0.6205100000000002,0.6659500000000002,0.6539900000000002,0.7407900000000003,0.63477,0.63853,0.0,0.75771,0.77846,0.77486,0.7643,0.68423
ASV 101,0.8288999999999999,0.8481299999999999,0.9679099999999999,0.95097,0.9514199999999998,0.96412,0.95603,0.95535,0.9505799999999999,0.96897,0.73512,0.7569100000000001,0.73255,0.78471,0.76858,1.0743399999999999,1.0283299999999997,1.0569899999999999,1.0202299999999997,1.0639399999999999,1.05906,1.0407899999999999,1.01765,1.0765099999999999,1.02264,1.0714099999999998,1.0178099999999999,1.03571,1.0694899999999998,1.00961,0.93606,1.0066499999999998,1.0019399999999998,1.0934899999999999,0.9668600000000002,0.8877700000000001,0.9664100000000001,0.92908,0.96996,0.7203000000000002,0.7142400000000001,0.8481700000000002,0.9210100000000002,0.7799800000000001,0.8188100000000001,0.7782100000000002,0.8633900000000001,0.7683500000000002,0.8224200000000003,0.8137900000000001,0.8396300000000002,0.8152600000000002,0.8194000000000002,0.7913100000000001,0.8241000000000002,0.7726700000000001,0.8720500000000001,0.8664900000000001,0.85057,0.8214300000000001,0.7218400000000001,0.8254900000000002,0.8308700000000001,0.8709200000000001,0.8214200000000002,0.8133000000000001,0.8767900000000002,0.8201600000000002,0.8531600000000001,0.8567300000000001,0.8731400000000001,0.8476600000000002,0.8479900000000001,0.8135900000000001,0.80879,0.80163,0.8058700000000001,0.85792,0.7953500000000002,0.81888,0.8100400000000001,0.8266800000000001,0.8277200000000001,0.8143500000000001,0.8366300000000001,0.7974000000000001,0.81309,0.8016000000000002,0.8547100000000002,0.82094,0.8446900000000002,0.7766500000000001,0.7413400000000001,0.7010800000000001,0.6889800000000001,0.7344200000000002,0.7224600000000002,0.8092600000000001,0.5805799999999999,0.58434,0.75771,0.0,0.15821,0.15034999999999998,0.37021000000000004,0.7526999999999999
ASV 102,0.8496499999999999,0.86888,0.98866,0.97172,0.9721699999999999,0.98487,0.9767800000000001,0.9761000000000001,0.9713299999999999,0.98972,0.75587,0.7776600000000001,0.7533000000000001,0.8054600000000001,0.7893300000000001,1.09509,1.0490799999999998,1.07774,1.04098,1.08469,1.07981,1.06154,1.0384,1.09726,1.04339,1.0921599999999998,1.03856,1.05646,1.0902399999999999,1.03036,0.95681,1.0273999999999999,1.0226899999999999,1.11424,0.9876100000000002,0.9085200000000001,0.9871600000000001,0.9498300000000001,0.9907100000000001,0.7410500000000002,0.7349900000000001,0.8689200000000002,0.9417600000000003,0.8007300000000002,0.8395600000000002,0.7989600000000002,0.8841400000000001,0.7891000000000002,0.8431700000000003,0.8345400000000002,0.8603800000000003,0.8360100000000003,0.8401500000000003,0.8120600000000001,0.8448500000000002,0.7934200000000001,0.8928000000000001,0.8872400000000001,0.8713200000000001,0.8421800000000002,0.7425900000000002,0.8462400000000002,0.8516200000000002,0.8916700000000002,0.8421700000000002,0.8340500000000002,0.8975400000000002,0.8409100000000003,0.8739100000000002,0.8774800000000001,0.8938900000000002,0.8684100000000002,0.8687400000000002,0.8343400000000002,0.82954,0.82238,0.82662,0.8786700000000001,0.8161000000000003,0.8396300000000001,0.8307900000000001,0.8474300000000001,0.8484700000000002,0.8351000000000002,0.8573800000000003,0.8181500000000002,0.83384,0.8223500000000002,0.8754600000000002,0.84169,0.8654400000000002,0.7974000000000001,0.7620900000000002,0.7218300000000002,0.7097300000000002,0.7551700000000001,0.7432100000000003,0.8300100000000001,0.6013299999999999,0.60509,0.77846,0.15821,0.0,0.17536000000000002,0.39096000000000003,0.77345
ASV 103,0.8460499999999999,0.8652799999999999,0.9850599999999999,0.96812,0.9685699999999998,0.98127,0.97318,0.9725,0.9677299999999999,0.98612,0.75227,0.7740600000000001,0.7497,0.80186,0.78573,1.0914899999999998,1.0454799999999997,1.0741399999999999,1.03738,1.0810899999999999,1.0762099999999999,1.0579399999999999,1.0348,1.0936599999999999,1.03979,1.0885599999999998,1.0349599999999999,1.05286,1.0866399999999998,1.02676,0.95321,1.0237999999999998,1.0190899999999998,1.1106399999999998,0.9840100000000002,0.9049200000000001,0.9835600000000001,0.94623,0.98711,0.7374500000000002,0.7313900000000001,0.8653200000000002,0.9381600000000002,0.7971300000000001,0.8359600000000001,0.7953600000000002,0.8805400000000001,0.7855000000000002,0.8395700000000003,0.8309400000000001,0.8567800000000002,0.8324100000000002,0.8365500000000002,0.8084600000000001,0.8412500000000002,0.7898200000000001,0.8892000000000001,0.8836400000000001,0.86772,0.8385800000000001,0.7389900000000001,0.8426400000000002,0.8480200000000001,0.8880700000000001,0.8385700000000001,0.8304500000000001,0.8939400000000002,0.8373100000000002,0.8703100000000001,0.8738800000000001,0.8902900000000001,0.8648100000000002,0.8651400000000001,0.8307400000000001,0.82594,0.81878,0.82302,0.87507,0.8125000000000002,0.83603,0.8271900000000001,0.8438300000000001,0.8448700000000001,0.8315000000000001,0.8537800000000002,0.8145500000000001,0.83024,0.8187500000000002,0.8718600000000002,0.83809,0.8618400000000002,0.7938000000000001,0.7584900000000001,0.7182300000000001,0.7061300000000001,0.7515700000000001,0.7396100000000002,0.8264100000000001,0.5977299999999999,0.60149,0.77486,0.15034999999999998,0.17536000000000002,0.0,0.38736000000000004,0.7698499999999999
ASV 104,0.83549,0.85472,0.9745,0.9575599999999999,0.9580099999999999,0.9707099999999999,0.9626199999999999,0.9619399999999999,0.95717,0.9755599999999999,0.7417100000000001,0.7635000000000001,0.73914,0.7912999999999999,0.7751699999999999,1.0809299999999997,1.0349199999999998,1.06358,1.0268199999999998,1.0705299999999998,1.0656499999999998,1.04738,1.0242399999999998,1.0830999999999997,1.0292299999999999,1.0779999999999998,1.0244,1.0422999999999998,1.0760799999999997,1.0162,0.9426500000000001,1.01324,1.00853,1.10008,0.97345,0.8943600000000002,0.9730000000000002,0.9356700000000001,0.9765500000000001,0.72689,0.7208300000000001,0.8547600000000002,0.9276000000000002,0.7865700000000001,0.8254000000000001,0.7848000000000002,0.8699800000000001,0.7749400000000002,0.8290100000000001,0.8203800000000002,0.8462200000000003,0.8218500000000001,0.8259900000000001,0.7979000000000002,0.83069,0.7792600000000001,0.8786400000000001,0.8730800000000001,0.85716,0.8280200000000001,0.7284300000000001,0.8320800000000002,0.83746,0.8775100000000001,0.82801,0.8198900000000001,0.8833800000000002,0.8267500000000002,0.8597500000000001,0.8633200000000002,0.8797300000000001,0.8542500000000001,0.8545800000000001,0.82018,0.8153800000000001,0.80822,0.8124600000000001,0.86451,0.8019400000000001,0.82547,0.8166300000000001,0.8332700000000001,0.8343100000000001,0.8209400000000001,0.8432200000000001,0.8039900000000001,0.8196800000000001,0.8081900000000001,0.8613000000000001,0.82753,0.8512800000000001,0.7832400000000002,0.7479300000000001,0.7076700000000001,0.6955700000000001,0.7410100000000001,0.7290500000000001,0.8158500000000002,0.58717,0.59093,0.7643,0.37021000000000004,0.39096000000000003,0.38736000000000004,0.0,0.7592899999999999
ASV 105,0.73416,0.7533900000000001,0.8731699999999999,0.8562299999999999,0.85668,0.8693799999999999,0.86129,0.86061,0.85584,0.87423,0.64038,0.66217,0.63781,0.68997,0.67384,0.96424,0.9182300000000001,0.94689,0.9101300000000001,0.95384,0.94896,0.93069,0.9075500000000001,0.96641,0.9125400000000001,0.9613099999999999,0.90771,0.92561,0.95939,0.89951,0.82596,0.89655,0.89184,0.98339,0.8567600000000002,0.7776700000000001,0.8563100000000001,0.81898,0.8598600000000001,0.6255600000000001,0.6195000000000002,0.7534300000000002,0.8262700000000002,0.6852400000000001,0.7240700000000001,0.6834700000000001,0.76865,0.6736100000000002,0.7276800000000002,0.7190500000000002,0.7448900000000002,0.7205200000000002,0.7246600000000002,0.6965700000000001,0.7293600000000002,0.6779300000000001,0.7773100000000001,0.77175,0.7558300000000001,0.7266900000000002,0.6271000000000001,0.7307500000000001,0.7361300000000001,0.7761800000000001,0.7266800000000001,0.7185600000000001,0.7820500000000001,0.7254200000000001,0.7584200000000002,0.7619900000000001,0.7784000000000001,0.7529200000000001,0.7532500000000001,0.7188500000000001,0.7140500000000001,0.7068900000000001,0.7111300000000002,0.7631800000000001,0.7006100000000002,0.7241400000000001,0.7153000000000002,0.7319400000000001,0.7329800000000002,0.7196100000000002,0.7418900000000002,0.7026600000000002,0.7183500000000002,0.7068600000000002,0.7599700000000001,0.7262000000000001,0.7499500000000001,0.6819100000000001,0.6466000000000002,0.6063400000000001,0.5942400000000001,0.6396800000000001,0.6277200000000002,0.7145200000000002,0.62976,0.63352,0.68423,0.7526999999999999,0.77345,0.7698499999999999,0.7592899999999999,0.0
